,University Name,Field,City,Region,Major,Lowest Score,Highest Score,Ranking,YEAR
2051,GUMUSHANE UNIVERSITY (SE),SOZ,GUMUSHANE,Black Sea Region,Turkish Language and Literature,267.79706,318.1285,424098,2018
2052,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Civil Engineering,333.93325,386.28424,76400,2015
2053,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Computer Engineering,276.09537,345.79518,141000,2015
2054,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Dentistry,434.6561,442.43987,18100,2015
2055,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Electrical and Electronics Engineering,296.35742,332.63666,114000,2015
2056,INONU UNIVERSITY,DIL,MALATYA,Eastern Anatolia Region,English Language and Literature,340.68859,367.00324,17200,2015
2057,INONU UNIVERSITY,DIL,MALATYA,Eastern Anatolia Region,English Teaching,374.68139,445.17774,11700,2015
2058,INONU UNIVERSITY,EA,MALATYA,Eastern Anatolia Region,Guidance and Psychological Counseling,388.51394,423.4331,32600,2015
2059,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,History,318.7446,377.46825,115000,2015
2060,INONU UNIVERSITY,EA,MALATYA,Eastern Anatolia Region,Law,398.9733,431.38854,23900,2015
2061,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Math,222.4978,290.9519,251000,2015
2062,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Mechanical Engineering,266.36213,327.67082,156000,2015
2063,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Medicine,454.7841,485.94992,10800,2015
2064,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Molecular Biology and Genetics,258.95869,334.9656,175000,2015
2065,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Pharmacy,408.43238,429.55855,30300,2015
2066,INONU UNIVERSITY,EA,MALATYA,Eastern Anatolia Region,Political Science and Public Administration,292.62797,356.52308,183000,2015
2067,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,Pre-school Teaching,360.1426,423.33132,107000,2015
2068,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Primary School Math Teaching,339.20434,407.66015,73200,2015
2069,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,Public Relations and Promotion,310.86922,366.88892,118000,2015
2070,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,Social Science Teaching,353.46836,411.39103,45800,2015
2071,INONU UNIVERSITY,EA,MALATYA,Eastern Anatolia Region,Sociology,310.98888,366.67979,159000,2015
2072,INONU UNIVERSITY,EA,MALATYA,Eastern Anatolia Region,Teaching,337.19213,365.19294,90000,2015
2073,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,Theology,353.30418,417.64243,114000,2015
2074,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,Turkish Language and Literature,348.9049,384.15685,61300,2015
2075,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,Turkish Teaching,393.30662,428.11258,19100,2015
2076,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Civil Engineering,337.24041,415.51784,97700,2016
2077,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Computer Engineering,270.55489,387.56389,180000,2016
2078,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Dentistry,454.18765,462.80978,19300,2016
2079,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Electrical and Electronics Engineering,296.7497,361.74042,142000,2016
2080,INONU UNIVERSITY,DIL,MALATYA,Eastern Anatolia Region,English Language and Literature,349.94833,388.44619,174000,2016
2081,INONU UNIVERSITY,DIL,MALATYA,Eastern Anatolia Region,English Teaching,386.14907,473.20312,13400,2016
2082,INONU UNIVERSITY,EA,MALATYA,Eastern Anatolia Region,Guidance and Psychological Counseling,416.45717,439.60168,36300,2016
2083,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,History,329.94852,372.42364,138000,2016
2084,INONU UNIVERSITY,EA,MALATYA,Eastern Anatolia Region,Law,427.56478,454.22229,26300,2016
2085,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Math,237.82016,387.07624,255000,2016
2086,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Mechanical Engineering,264.23306,312.01617,191000,2016
2087,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Medicine,473.45092,525.65116,11300,2016
2088,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Molecular Biology and Genetics,265.68328,366.83883,188000,2016
2089,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Pharmacy,429.3739,449.57216,31600,2016
2090,INONU UNIVERSITY,EA,MALATYA,Eastern Anatolia Region,Political Science and Public Administration,324.84819,403.08771,205000,2016
2091,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,Pre-school Teaching,386.42301,452.38751,157000,2016
2092,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Primary School Math Teaching,361.72921,437.9601,80400,2016
2093,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,Public Relations and Promotion,317.82146,368.80692,167000,2016
2094,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,Social Science Teaching,368.39601,395.65376,47200,2016
2095,INONU UNIVERSITY,EA,MALATYA,Eastern Anatolia Region,Sociology,327.92755,396.05672,197000,2016
2096,INONU UNIVERSITY,EA,MALATYA,Eastern Anatolia Region,Teaching,369.39609,399.05715,91500,2016
2097,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,Theology,372.85605,419.51979,166000,2016
2098,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,Turkish Language and Literature,364.83433,410.29488,73300,2016
2099,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,Turkish Teaching,416.54374,459.4554,20500,2016
2100,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Civil Engineering,323.45742,391.22584,112000,2017
2101,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Computer Engineering,274.58489,359.47175,180000,2017
2102,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Dentistry,445.89455,456.69891,21200,2017
2103,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Electrical and Electronics Engineering,292.12283,353.90661,152000,2017
2104,INONU UNIVERSITY,DIL,MALATYA,Eastern Anatolia Region,English Language and Literature,361.97509,463.74836,19300,2017
2105,INONU UNIVERSITY,DIL,MALATYA,Eastern Anatolia Region,English Teaching,390.11576,484.35474,13800,2017
2106,INONU UNIVERSITY,EA,MALATYA,Eastern Anatolia Region,Guidance and Psychological Counseling,395.12241,415.34268,43500,2017
2107,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,History,320.28007,380.35314,171000,2017
2108,INONU UNIVERSITY,EA,MALATYA,Eastern Anatolia Region,Law,414.24301,450.39998,25800,2017
2109,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Math,232.36327,246.41948,243000,2017
2110,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Mechanical Engineering,267.2121,326.74104,193000,2017
2111,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Medicine,467.26274,519.23533,11700,2017
2112,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Molecular Biology and Genetics,264.57794,363.43888,208000,2017
2113,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Pharmacy,426.02997,439.98947,31900,2017
2114,INONU UNIVERSITY,EA,MALATYA,Eastern Anatolia Region,Political Science and Public Administration,297.72359,364.42603,228000,2017
2115,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,Pre-school Teaching,403.37266,435.20045,25100,2017
2116,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Primary School Math Teaching,349.39872,422.38727,85600,2017
2117,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,Public Relations and Promotion,312.8016,351.38863,190000,2017
2118,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,Social Science Teaching,353.5484,386.55203,84600,2017
2119,INONU UNIVERSITY,EA,MALATYA,Eastern Anatolia Region,Sociology,296.29052,351.70081,232000,2017
2120,INONU UNIVERSITY,EA,MALATYA,Eastern Anatolia Region,Teaching,351.74044,375.13224,89400,2017
2121,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,Theology,376.09681,458.75187,52300,2017
2122,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,Turkish Language and Literature,345.68975,397.49168,116000,2017
2123,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,Turkish Teaching,405.22571,480.37296,33000,2017
2124,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Civil Engineering,297.01057,391.9218,162189,2018
2125,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Computer Engineering,276.12972,374.58462,208102,2018
2126,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Dentistry,451.15576,463.84182,23699,2018
2127,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Electrical and Electronics Engineering,277.63094,351.761,204393,2018
2128,INONU UNIVERSITY,DIL,MALATYA,Eastern Anatolia Region,English Language and Literature,349.19722,376.32983,23452,2018
2129,INONU UNIVERSITY,DIL,MALATYA,Eastern Anatolia Region,English Teaching,377.61962,449.74007,16592,2018
2130,INONU UNIVERSITY,EA,MALATYA,Eastern Anatolia Region,Guidance and Psychological Counseling,348.11998,377.2858,74332,2018
2131,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,History,290.02811,337.24362,272944,2018
2132,INONU UNIVERSITY,EA,MALATYA,Eastern Anatolia Region,Law,378.03255,438.17393,68172,2018
2133,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Math,239.05549,310.34324,341345,2018
2134,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Mechanical Engineering,253.17677,308.08279,279269,2018
2135,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Medicine,478.54158,519.89357,12358,2018
2136,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Molecular Biology and Genetics,245.66366,325.84275,310302,2018
2137,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Pharmacy,421.30845,443.00561,39297,2018
2138,INONU UNIVERSITY,EA,MALATYA,Eastern Anatolia Region,Political Science and Public Administration,235.18726,415.06908,579131,2018
2139,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,Pre-school Teaching,385.31717,446.96805,16951,2018
2140,INONU UNIVERSITY,SAY,MALATYA,Eastern Anatolia Region,Primary School Math Teaching,343.6218,415.00123,98492,2018
2141,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,Public Relations and Promotion,269.75555,329.87397,406805,2018
2142,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,Social Science Teaching,335.21659,379.34451,91031,2018
2143,INONU UNIVERSITY,EA,MALATYA,Eastern Anatolia Region,Sociology,231.36944,300.77332,617205,2018
2144,INONU UNIVERSITY,EA,MALATYA,Eastern Anatolia Region,Teaching,323.35651,354.19486,122343,2018
2145,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,Theology,347.78455,405.82657,62826,2018
2146,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,Turkish Language and Literature,313.89536,348.93439,158978,2018
2147,INONU UNIVERSITY,SOZ,MALATYA,Eastern Anatolia Region,Turkish Teaching,371.66021,443.27059,28351,2018
2148,INONU UNIVERSITY (SE),SAY,MALATYA,Eastern Anatolia Region,Civil Engineering,307.0856,336.40345,102000,2015
2149,INONU UNIVERSITY (SE),EA,MALATYA,Eastern Anatolia Region,Guidance and Psychological Counseling,381.00947,411.61763,39800,2015
2150,INONU UNIVERSITY (SE),SOZ,MALATYA,Eastern Anatolia Region,History,302.24889,335.31143,156000,2015
2151,INONU UNIVERSITY (SE),SAY,MALATYA,Eastern Anatolia Region,Medicine,445.09113,455.86353,14000,2015
2152,INONU UNIVERSITY (SE),SOZ,MALATYA,Eastern Anatolia Region,Pre-school Teaching,340.6562,399.02624,157000,2015
2153,INONU UNIVERSITY (SE),SOZ,MALATYA,Eastern Anatolia Region,Public Relations and Promotion,293.94451,364.82655,161000,2015
2154,INONU UNIVERSITY (SE),SOZ,MALATYA,Eastern Anatolia Region,Theology,334.61207,379.90903,174000,2015
2155,INONU UNIVERSITY (SE),SOZ,MALATYA,Eastern Anatolia Region,Turkish Language and Literature,328.95773,353.7179,94300,2015
2156,INONU UNIVERSITY (SE),SAY,MALATYA,Eastern Anatolia Region,Civil Engineering,311.69428,338.54831,124000,2016
2157,INONU UNIVERSITY (SE),EA,MALATYA,Eastern Anatolia Region,Guidance and Psychological Counseling,406.38115,426.9759,47200,2016
2158,INONU UNIVERSITY (SE),SOZ,MALATYA,Eastern Anatolia Region,History,314.12221,432.12267,177000,2016
2159,INONU UNIVERSITY (SE),SAY,MALATYA,Eastern Anatolia Region,Medicine,465.77096,478.17804,14200,2016
2160,INONU UNIVERSITY (SE),SOZ,MALATYA,Eastern Anatolia Region,Pre-school Teaching,371.54721,407.49564,205000,2016
2161,INONU UNIVERSITY (SE),SOZ,MALATYA,Eastern Anatolia Region,Public Relations and Promotion,296.9869,339.25956,229000,2016
2162,INONU UNIVERSITY (SE),SOZ,MALATYA,Eastern Anatolia Region,Theology,351.4784,396.865,253000,2016
2163,INONU UNIVERSITY (SE),SOZ,MALATYA,Eastern Anatolia Region,Turkish Language and Literature,343.07354,364.82211,110000,2016
2164,INONU UNIVERSITY (SE),SAY,MALATYA,Eastern Anatolia Region,Civil Engineering,302.47494,323.23904,138000,2017
2165,INONU UNIVERSITY (SE),EA,MALATYA,Eastern Anatolia Region,Guidance and Psychological Counseling,387.00896,399.47733,52600,2017
2166,INONU UNIVERSITY (SE),SOZ,MALATYA,Eastern Anatolia Region,History,288.87515,329.22905,262000,2017
2167,INONU UNIVERSITY (SE),SAY,MALATYA,Eastern Anatolia Region,Medicine,458.76392,467.14235,15100,2017
2168,INONU UNIVERSITY (SE),SOZ,MALATYA,Eastern Anatolia Region,Pre-school Teaching,393.57382,426.77108,33400,2017
2169,INONU UNIVERSITY (SE),SOZ,MALATYA,Eastern Anatolia Region,Public Relations and Promotion,293.60344,353.98444,246000,2017
2170,INONU UNIVERSITY (SE),SOZ,MALATYA,Eastern Anatolia Region,Theology,351.41733,375.33593,88000,2017
2171,INONU UNIVERSITY (SE),SOZ,MALATYA,Eastern Anatolia Region,Turkish Language and Literature,318.64686,348.03664,175000,2017
2172,INONU UNIVERSITY (SE),SAY,MALATYA,Eastern Anatolia Region,Civil Engineering,271.80711,305.03392,219292,2018
2173,INONU UNIVERSITY (SE),EA,MALATYA,Eastern Anatolia Region,Guidance and Psychological Counseling,327.60096,347.13623,112840,2018
2174,INONU UNIVERSITY (SE),SOZ,MALATYA,Eastern Anatolia Region,History,265.35077,315.77417,443723,2018
2175,INONU UNIVERSITY (SE),SAY,MALATYA,Eastern Anatolia Region,Medicine,467.98918,487.88287,16377,2018
2176,INONU UNIVERSITY (SE),SOZ,MALATYA,Eastern Anatolia Region,Pre-school Teaching,370.22813,429.75807,29034,2018
2177,INONU UNIVERSITY (SE),SOZ,MALATYA,Eastern Anatolia Region,Public Relations and Promotion,248.1141,321.95048,600596,2018
2178,INONU UNIVERSITY (SE),SOZ,MALATYA,Eastern Anatolia Region,Theology,323.69407,389.98673,124550,2018
2179,INONU UNIVERSITY (SE),SOZ,MALATYA,Eastern Anatolia Region,Turkish Language and Literature,290.48788,333.73177,270304,2018
2180,KARABUK UNIVERSITY,SOZ,KARABUK,Black Sea Region,Art History,283.85563,302.61716,22900,2015
2181,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Automotive Engineering,204.05112,280.16129,173000,2015
2182,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Biomedical Engineering,295.71766,352.37981,115000,2015
2183,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Civil Engineering,277.98612,307.60557,107000,2015
2184,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Computer Engineering,271.5598,299.83949,148000,2015
2185,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Electrical and Electronics Engineering,281.11595,337.99905,134000,2015
2186,KARABUK UNIVERSITY,DIL,KARABUK,Black Sea Region,English Language and Literature,324.85845,451.01263,323000,2015
2187,KARABUK UNIVERSITY,SOZ,KARABUK,Black Sea Region,Geography,330.31373,382.40825,460000,2015
2188,KARABUK UNIVERSITY,SOZ,KARABUK,Black Sea Region,History,304.11195,394.24011,206000,2015
2189,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Industrial Engineering,289.18076,319.28595,134000,2015
2190,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Industrial Products Design,247.95766,257.54009,251000,2015
2191,KARABUK UNIVERSITY,EA,KARABUK,Black Sea Region,International Relations ,268.49094,323.88729,53700,2015
2192,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Math,224.31779,243.02124,122000,2015
2193,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Mechanical Engineering,271.33847,322.57561,150000,2015
2194,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Mechatronic Engineering,256.32658,289.31568,148000,2015
2195,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Medicine Engineering,256.05237,268.86592,83700,2015
2196,KARABUK UNIVERSITY,EA,KARABUK,Black Sea Region,Political Science and Public Administration,276.57985,340.3659,455000,2015
2197,KARABUK UNIVERSITY,SOZ,KARABUK,Black Sea Region,Public Relations and Promotion,306.84033,350.42336,210000,2015
2198,KARABUK UNIVERSITY,EA,KARABUK,Black Sea Region,Social Service,368.69627,382.23189,233000,2015
2199,KARABUK UNIVERSITY,EA,KARABUK,Black Sea Region,Sociology,294.36313,316.0615,233000,2015
2200,KARABUK UNIVERSITY,EA,KARABUK,Black Sea Region,Spor Management,294.27998,322.90794,248000,2015
2201,KARABUK UNIVERSITY,SOZ,KARABUK,Black Sea Region,Theology,339.01401,426.01941,324000,2015
2202,KARABUK UNIVERSITY,SOZ,KARABUK,Black Sea Region,Turkish Language and Literature,331.29036,356.44858,183000,2015
2203,KARABUK UNIVERSITY,SOZ,KARABUK,Black Sea Region,Art History,292.31206,344.55189,24700,2016
2204,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Automotive Engineering,349.11738,461.99809,214000,2016
2205,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Biomedical Engineering,288.51992,345.17871,164000,2016
2206,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Civil Engineering,296.39132,357.96248,119000,2016
2207,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Computer Engineering,293.38067,328.07786,161000,2016
2208,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Electrical and Electronics Engineering,305.18243,360.9433,153000,2016
2209,KARABUK UNIVERSITY,DIL,KARABUK,Black Sea Region,English Language and Literature,342.00711,408.35587,400000,2016
2210,KARABUK UNIVERSITY,SOZ,KARABUK,Black Sea Region,Geography,338.48102,361.66604,561000,2016
2211,KARABUK UNIVERSITY,SOZ,KARABUK,Black Sea Region,History,320.41696,399.33169,248000,2016
2212,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Industrial Engineering,263.08308,283.29107,159000,2016
2213,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Industrial Products Design,256.54497,333.45391,271000,2016
2214,KARABUK UNIVERSITY,EA,KARABUK,Black Sea Region,International Relations ,296.92481,385.27896,80400,2016
2215,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Math,234.00788,261.30958,128000,2016
2216,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Mechanical Engineering,284.33847,326.60084,168000,2016
2217,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Mechatronic Engineering,239.6291,263.32607,177000,2016
2218,KARABUK UNIVERSITY (SE),SAY,KARABUK,Black Sea Region,Mechatronic Engineering,251.77952,282.37374,234000,2016
2219,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Medicine Engineering,239.8406,286.24754,86900,2016
2220,KARABUK UNIVERSITY,EA,KARABUK,Black Sea Region,Political Science and Public Administration,312.94133,386.87879,479000,2016
2221,KARABUK UNIVERSITY,SOZ,KARABUK,Black Sea Region,Public Relations and Promotion,311.80035,379.62011,295000,2016
2222,KARABUK UNIVERSITY,EA,KARABUK,Black Sea Region,Social Service,382.55429,397.69366,242000,2016
2223,KARABUK UNIVERSITY,EA,KARABUK,Black Sea Region,Sociology,311.09707,373.17279,286000,2016
2224,KARABUK UNIVERSITY,EA,KARABUK,Black Sea Region,Spor Management,326.75921,369.88896,265000,2016
2225,KARABUK UNIVERSITY,SOZ,KARABUK,Black Sea Region,Theology,358.00879,448.51066,384000,2016
2226,KARABUK UNIVERSITY,SOZ,KARABUK,Black Sea Region,Turkish Language and Literature,349.44252,378.34724,198000,2016
2227,KARABUK UNIVERSITY,SOZ,KARABUK,Black Sea Region,Art History,244.70621,296.01133,25100,2017
2228,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Automotive Engineering,253.19729,275.57312,221000,2017
2229,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Biomedical Engineering,265.98655,313.86969,195000,2017
2230,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Civil Engineering,308.4684,358.55654,130000,2017
2231,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Computer Engineering,287.90411,328.52938,158000,2017
2232,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Electrical and Electronics Engineering,287.43496,316.99326,159000,2017
2233,KARABUK UNIVERSITY,DIL,KARABUK,Black Sea Region,English Language and Literature,349.84997,445.70579,455000,2017
2234,KARABUK UNIVERSITY,SOZ,KARABUK,Black Sea Region,Geography,293.68547,363.77785,525000,2017
2235,KARABUK UNIVERSITY,SOZ,KARABUK,Black Sea Region,History,260.89958,378.62601,306000,2017
2236,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Industrial Engineering,281.27907,324.8972,169000,2017
2237,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Industrial Products Design,245.52131,271.49298,282000,2017
2238,KARABUK UNIVERSITY,EA,KARABUK,Black Sea Region,International Relations ,268.71087,318.308,129000,2017
2239,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Math,238.28705,379.10377,468000,2017
2240,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Mechanical Engineering,277.65234,308.13608,175000,2017
2241,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Mechatronic Engineering,268.44864,314.36361,191000,2017
2242,KARABUK UNIVERSITY (SE),SAY,KARABUK,Black Sea Region,Mechatronic Engineering,251.80166,269.06269,224000,2017
2243,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Medicine Engineering,334.51493,408.7292,99900,2017
2244,KARABUK UNIVERSITY,EA,KARABUK,Black Sea Region,Political Science and Public Administration,291.43882,343.60707,464000,2017
2245,KARABUK UNIVERSITY,SOZ,KARABUK,Black Sea Region,Public Relations and Promotion,307.44528,350.52647,120000,2017
2246,KARABUK UNIVERSITY,EA,KARABUK,Black Sea Region,Social Service,338.73994,373.48652,246000,2017
2247,KARABUK UNIVERSITY,EA,KARABUK,Black Sea Region,Sociology,273.47247,307.97513,391000,2017
2248,KARABUK UNIVERSITY,EA,KARABUK,Black Sea Region,Spor Management,304.5881,341.1382,255000,2017
2249,KARABUK UNIVERSITY,SOZ,KARABUK,Black Sea Region,Theology,353.17623,395.14618,403000,2017
2250,KARABUK UNIVERSITY,SOZ,KARABUK,Black Sea Region,Turkish Language and Literature,288.83034,442.69294,476000,2017
2251,KARABUK UNIVERSITY,SOZ,KARABUK,Black Sea Region,Art History,252.14906,281.45231,561198,2018
2252,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Automotive Engineering,248.36611,248.36611,296609,2018
2253,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Biomedical Engineering,250.12322,305.01968,291529,2018
2254,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Civil Engineering,291.11373,333.62381,174492,2018
2255,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Computer Engineering,288.41374,312.97333,179854,2018
2256,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Electrical and Electronics Engineering,279.86874,344.36476,198914,2018
2257,KARABUK UNIVERSITY,DIL,KARABUK,Black Sea Region,English Language and Literature,344.94717,368.76879,24521,2018
2258,KARABUK UNIVERSITY,SOZ,KARABUK,Black Sea Region,Geography,295.51264,320.49703,242621,2018
2259,KARABUK UNIVERSITY,SOZ,KARABUK,Black Sea Region,History,275.15785,313.76872,368519,2018
2260,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Industrial Engineering,273.45769,307.47597,214929,2018
2261,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Industrial Products Design,224.93294,298.47188,408416,2018
2262,KARABUK UNIVERSITY,EA,KARABUK,Black Sea Region,International Relations ,222.26099,277.92935,691892,2018
2263,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Math,235.05466,272.04741,362276,2018
2264,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Mechanical Engineering,271.15629,306.23962,221053,2018
2265,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Mechatronic Engineering,263.34257,309.08736,243910,2018
2266,KARABUK UNIVERSITY,SAY,KARABUK,Black Sea Region,Medicine Engineering,324.15459,418.14141,121518,2018
2267,KARABUK UNIVERSITY,EA,KARABUK,Black Sea Region,Political Science and Public Administration,234.45513,290.26072,586403,2018
2268,KARABUK UNIVERSITY,SOZ,KARABUK,Black Sea Region,Public Relations and Promotion,276.49704,327.18461,359036,2018
2269,KARABUK UNIVERSITY,EA,KARABUK,Black Sea Region,Social Service,278.62537,321.7466,274357,2018
2270,KARABUK UNIVERSITY,EA,KARABUK,Black Sea Region,Sociology,221.08512,377.1244,697605,2018
2271,KARABUK UNIVERSITY,EA,KARABUK,Black Sea Region,Spor Management,239.2762,301.38275,539724,2018
2272,KARABUK UNIVERSITY,SOZ,KARABUK,Black Sea Region,Theology,323.86563,410.66674,123982,2018
2273,KARABUK UNIVERSITY,SOZ,KARABUK,Black Sea Region,Turkish Language and Literature,295.48458,336.58036,242778,2018
2274,KARABUK UNIVERSITY (SE),SOZ,KARABUK,Black Sea Region,Art History,277.13888,391.10557,210000,2015
2275,KARABUK UNIVERSITY (SE),SAY,KARABUK,Black Sea Region,Automotive Engineering,250.81791,336.97473,197000,2015
2276,KARABUK UNIVERSITY (SE),SAY,KARABUK,Black Sea Region,Civil Engineering,258.13974,275.34668,123000,2015
2277,KARABUK UNIVERSITY (SE),SAY,KARABUK,Black Sea Region,Computer Engineering,283.11102,335.87733,131000,2015
2278,KARABUK UNIVERSITY (SE),SAY,KARABUK,Black Sea Region,Electrical and Electronics Engineering,263.65123,279.85519,116000,2015
2279,KARABUK UNIVERSITY (SE),DIL,KARABUK,Black Sea Region,English Language and Literature,311.3169,328.80514,20100,2015
